id,indexed_date,language,media_name,media_url,publish_date,title,url
538f3f5f9b68292a2b74f7229d911f11ffca07020a3830362bb31c67487dcbff,2024-05-28 01:20:28.424176,en,tmz.com,tmz.com,2024-05-27,Kourtney Kardashian Reveals She Underwent 5 IVF Rounds Before Rocky Pregnancy,https://www.tmz.com/2024/05/27/kourtney-kardashian-reveal-five-ivf-cycles-three-retrievals-rocky-son-pregnant-born-travis-barker/
fc40d80e46f670e7cab209c5e822fd877e197fffe6e691e7f5abe770fac0c570,2024-05-27 09:19:23.085710,en,tmz.com,tmz.com,2024-05-27,Celebrity Hot Dog Legs ... Guess Who!,https://www.tmz.com/2024/05/27/celebrity-hot-dog-legs-guess-who/
0f3126bc496064e1bb6dfabc22917e23f2383a772c69df5ad663d153bb3e1c59,2024-05-26 21:17:26.976580,en,tmz.com,tmz.com,2024-05-26,"Joe Jonas, Anya Taylor-Joy Among Star-Studded Monaco Grand Prix Attendees",https://www.tmz.com/2024/05/26/monaco-grand-prix-joe-jonas-anya-taylor-joy-star-studded/
39f53980d6f5a73cbabed91ab5443ecfe6d4f4831d3c2852c450bcbaf9e341f0,2024-05-25 08:20:41.580016,en,tmz.com,tmz.com,2024-05-25,Hollywood Hotties Summer Showdown Who'd You Rather?!,https://www.tmz.com/2024/05/25/hollywood-ultimate-summer-showdown-whod-you-rather/
f452b42aed3a5b5cf0365da5d54c32bc953b6356428aea7d15eec743d766307e,2024-05-25 15:22:46.915418,en,tmz.com,tmz.com,2024-05-25,North West Makes Hollywood Bowl Singing Debut At 'Lion King' Concert,https://www.tmz.com/2024/05/25/north-west-sings-lion-king-hollywood-bowl-debut/
7bf3bf70eb00eccb6facf61b4f19f572086326fe0147433e6c067e7096ec661e,2024-05-26 01:19:32.157011,en,tmz.com,tmz.com,2024-05-25,"Elton John Wouldn't Let Timon & Pumbaa Sing 'Lion King' Love Song, Star Says",https://www.tmz.com/2024/05/25/lion-king-love-song-nathan-lane-elton-john-timon-pumbaa-can-you-feel-tonight/
0dceca63f4243a0a82a775a028f8efd61b921a29cd1eeda452a4d495949a074b,2024-05-25 15:22:53.585032,en,tmz.com,tmz.com,2024-05-25,Bad Bunny and Kendall Jenner Enjoy Private Dinner in Miami,https://www.tmz.com/2024/05/25/bad-bunny-kendall-jenner-private-dinner-miami/
504c262fcadecae9b0b181cb75337f2a92148664f080f9f30fe31929d8962636,2024-05-24 18:25:48.702652,en,tmz.com,tmz.com,2024-05-24,"Travis Scott, Alexander 'AE' Edwards Brawl in Cannes with Tyga Close By",https://www.tmz.com/2024/05/24/travis-scott-tyga-alexander-ae-edwards-southside-fight-ritchie-akivia/
4b9f970d063993b38778904bd880b657ece67e3971cca73e1313703f0501f746,2024-05-23 19:29:02.894991,en,tmz.com,tmz.com,2024-05-23,Kourtney Kardashian Recalls 'Terrifying' Fetal Surgery For Baby Rocky,https://www.tmz.com/2024/05/23/kourtney-kardashian-surgery-fetal-emergency-rocky-baby/
f4626ca7536d846e9e5c0aa8f5c225a646a04cf32cbbe074be4638465c6daece,2024-05-24 01:20:12.463857,en,tmz.com,tmz.com,2024-05-23,Scott Disick's Weight Loss Drugs Caught on 'Kardashians' Camera,https://www.tmz.com/2024/05/23/scott-disick-weight-loss-drugs-caught-camera-the-kardashians/
cd8cba4b56ec969f3c3e7a5c38c33c4d620b3799755c19dbde8686d147ca20a9,2024-05-23 16:25:15.914346,en,tmz.com,tmz.com,2024-05-23,Gypsy Rose Blanchard Finally Meets Kim Kardashian After Prison Release,https://www.tmz.com/2024/05/23/gypsy-rose-blanchard-meets-kim-kardashian-prison-release-reform/
8fb91d5377a875301995ee1f3043eacccd348ddb6882df7f5427d722f1e2e903,2024-05-22 01:17:55.697128,en,tmz.com,tmz.com,2024-05-21,"Shohei Ohtani Meets Cameron Brink At Dodgers Game, 'You're Tall!'",https://www.tmz.com/2024/05/21/shohei-ohtani-meets-cameron-brink-dodgers-game-tall-los-angeles-sparks/
ae5b527aa1fef36ff3d1fa9652e294c8d14ad832d054ba80710e4aa673d9c33e,2024-05-20 13:24:56.776566,en,tmz.com,tmz.com,2024-05-20,"Jessica Biel Cuts Off Her Long Brown Locks, Unveils Short Haircut",https://www.tmz.com/2024/05/20/jessica-biel-haircut-bob-transformation-justin-timberlake/
d1daed356a91a303f8f7bbb3141aee840aeb49569e652fc6e97659ee4fef03ec,2024-05-20 01:19:45.843119,en,tmz.com,tmz.com,2024-05-19,Kylie Jenner & Aire Enjoy Sweet Mommy-Son Date to Monster Truck Rally,https://www.tmz.com/2024/05/19/kylie-jenner-son-aire-enjoy-date-monster-truck-rally/
4b9118336d88ed93c8b0a53e8f3776d6290b27980fd212edb0e085280d8b4aa2,2024-05-18 19:26:13.026084,en,tmz.com,tmz.com,2024-05-18,Kendall Jenner Attends Bad Bunny's Concert Following Met Gala Reunion,https://www.tmz.com/2024/05/18/kendall-jenner-bad-bunny-concert-met-gala-reunion-reconcilation/
56d458f208663d3608a516c08774e51933becee6670ce02e37bd6141cba329a6,2024-05-17 09:22:47.208879,en,tmz.com,tmz.com,2024-05-17,"TMZ TV Hot Takes: Taylor Swift & Kim Kardashian, DeMarco Morgan, Patriots Video",https://www.tmz.com/2024/05/17/tmz-tv-hot-takes-taylor-swift-kim-kardashian-demarco-morgan-patriots-video/
e2853dbebeaf0ff1ec5a794cca710a6f0d439fe537b41710eb70e31caa889972,2024-05-17 01:17:33.019460,en,tmz.com,tmz.com,2024-05-16,"WNBA's Cameron Brink Meets Kim Kardashian, North West At L.A. Sparks Season Opener",https://www.tmz.com/2024/05/16/cameron-brink-kim-kardashian-north-west-met-gifts-magic-johnson-los-angeles-sparks-wnba/
4110db119c2d7fe6b7cb9058bbd86c8b218511b90d87be06bf9500bf304aa4f4,2024-05-17 01:19:09.809103,en,tmz.com,tmz.com,2024-05-16,Taylor Swift & Kim Kardashian Being Blocked En Masse Over Viral Gaza Trend,https://www.tmz.com/2024/05/16/taylor-swift-kim-kardashian-block-social-media-lose-followers-gaza-war/
7d98f5fbb79f14c5a5353933e045e2cef472bd13c7e31198535dd19b321eb2dd,2024-05-15 01:18:51.551659,en,tmz.com,tmz.com,2024-05-14,LeBron James Sits Courtside With Bottle Of Wine At Cavs Playoff Game,https://www.tmz.com/2024/05/14/lebron-james-sits-courtside-bottle-wine-cleveland-cavaliers-playoff-game/
1378a76f582bc1c7a57d59fac05cf01fc558c82c4e4f4eaee225798d10820c71,2024-05-14 04:17:41.279683,en,tmz.com,tmz.com,2024-05-13,Kourtney Kardashian Spoiled by Hubby Travis Barker On Mother's Day,https://www.tmz.com/2024/05/13/kourtney-kardashian-mothers-day-flowers-travis-barker-rocky/
577b359391765d407ef9e49151c882685f5d1b9d7f03b7a4d8f79745449d95a1,2024-05-13 19:31:47.328073,en,tmz.com,tmz.com,2024-05-13,Bad Bunny Looks Miserable As He's Mobbed By Nashville Fans Taking Pics,https://www.tmz.com/2024/05/13/bad-bunny-looks-miserable-angry-mobbed-fans-phones-nashville/
b511a44f51c41acf73b24a90b45d8c413a088da0483911cc4da580d61fd092cc,2024-05-13 19:21:55.976150,en,tmz.com,tmz.com,2024-05-13,"Kim Kardashian's SKIMS Partners W/ WNBA, Star Hoopers Model Undies",https://www.tmz.com/2024/05/13/skims-wnba-kim-kardashian-kelsey-plum-candace-parker-skylar-diggins-smith/
55d8e9419fcc6a1fe773dbfdd0d6eadf8b65d491571f298c87bccd7908e3ae66,2024-05-14 01:20:27.562458,en,tmz.com,tmz.com,2024-05-13,Khloe Kardashian Brings Kids to See Tristan Thompson Play for 1st Time,https://www.tmz.com/2024/05/13/khloe-kardashian-brings-kids-see-tristan-thompson-play-1st-time/
dde8ab1b07d43da0805502553206242a313e6fee853c7a3547c74cdc4a2f6c11,2024-05-12 09:18:13.498070,en,tmz.com,tmz.com,2024-05-12,Celebrity Moms Who Can Do Anything!,https://www.tmz.com/2024/05/12/famous-moms-who-can-do-it-all/
65ed3c11de9f34b05f1e25613b5c859c19422f154d1f11c1bc17ee97419ee492,2024-05-12 20:22:42.487893,en,tmz.com,tmz.com,2024-05-12,Kim Kardashian Throws Son Psalm 'Ghostbusters'-Themed Birthday Party,https://www.tmz.com/2024/05/12/kim-kardashian-son-psalm-birthday-party-ghostbusters-themed/
93885365f0494ffec11259c9ec74eb830d067f7e0fb7af61ba644acfb493648e,2024-05-11 09:26:42.731438,en,tmz.com,tmz.com,2024-05-11,"FaZe Banks Says Miami Grand Prix Felt 'Bigger Than Super Bowl,' So Many Celebs!",https://www.tmz.com/2024/05/11/faze-banks-says-miami-grand-prix-felt-bigger-than-super-bowl-so-many-celebs/
04a1f3c0000d67a783352fd95201c1daec14c418b28ed530d7cd27bf104d9f97,2024-05-10 20:20:13.759901,en,tmz.com,tmz.com,2024-05-10,Bert Kreischer Says Whole Arena Thought He Had Cocaine at Tom Brady Roast,https://www.tmz.com/2024/05/10/bert-kreischer-tom-segura-tom-brad-roast-nicotine-cocaine-jimmy-kimmel/
02ea7985e466adbd459352851afd156b89b463e5fa0ced1cd01d8538cf55a24b,2024-05-09 08:18:10.400078,en,tmz.com,tmz.com,2024-05-09,"TMZ TV Hot Takes: Kim Kardashian, Tom Selleck, Dana White & FedEx",https://www.tmz.com/2024/05/09/tmz-tv-hot-takes-kim-kardashian-tom-selleck-dana-white-fedex/
b81d63af2f3e1dd1ef593dd92f21b7afa42e2dc3649a5f7c797d101fc36c5c1c,2024-05-09 17:20:53.581765,en,tmz.com,tmz.com,2024-05-09,Kris Jenner Reveals She Has a 'Little Tumor' in 'Kardashians' Trailer,https://www.tmz.com/2024/05/09/kris-jenner-little-tumor-cyst-kardashians-new-trailer/
98b8b1125521c703bbae5590cf28cac8c38be1517ff124a22ec678c6fedbcb6f,2024-05-09 19:29:41.411649,en,tmz.com,tmz.com,2024-05-09,Kendall Jenner Says She's Enjoying Her 'Kidless Freedom',https://www.tmz.com/2024/05/09/kendall-jenner-enjoying-her-kidless-freedom/
e0df6ae0bb4a138d270057b0fa8f05cc547b094386719456f5addc3696ed657e,2024-05-09 01:20:05.350721,en,tmz.com,tmz.com,2024-05-08,"Johnny Manziel Shares Kiss With Josie Canseco, Drops L-Bomb?",https://www.tmz.com/2024/05/08/johnny-manziel-shares-kiss-josie-canseco-new-romance-l-bomb/
d61e07d433522787ed7a921d1d92c801721934882475a6633e1b55c42239eea2,2024-05-09 01:20:56.579184,en,tmz.com,tmz.com,2024-05-08,"Travis Kelce Has Never Met Jana Kramer, Doesn't Know Who She Is",https://www.tmz.com/2024/05/08/travis-kelce-never-met-jana-kramer-always-drunk-podcast-slam/
8b2bde6166ec105d2f0aa006f39d75888b744e2d8a6ecc50eb9e4709ae4e97dc,2024-05-08 14:11:48.310940,en,tmz.com,tmz.com,2024-05-08,"TMZ TV Hot Takes: Kendall & Bad Bunny, Gisele Mad at Tom, Caitlin Clark",https://www.tmz.com/2024/05/08/tmz-tv-hot-takes-kendall-jenner-bad-bunny-gisele-tom-caitlin-clark/
28c0c70b0081126b51ab83cecd84616ce6ca4cc7703c422a319a54a498502b6c,2024-05-08 12:11:31.507024,es,tmz.com,tmz.com,2024-05-07,Kendall Jenner se reencuentra con Bad Bunny en la Met Gala,https://www.tmz.com/2024/05/07/kendall-jenner-se-reencuentra-con-bad-bunny-en-la-gala-del-met-en-el-mismo-hotel/
80fd4e0e503ac978a61fa30dee966d9a6de6b02b007935b2df24ff62f63f8a51,2024-05-08 00:29:49.258912,en,tmz.com,tmz.com,2024-05-07,"Kendall Jenner Reunites with Bad Bunny at Met Gala, Same Hotel",https://www.tmz.com/2024/05/07/kendall-jenner-bad-bunny-reunite-met-gala-looking-cozy-party-hotel-overnight/
0008b573ceac046af7b72da2024e61a128c1e820892325f8a6304d7247c48dfd,2024-05-08 10:27:19.338121,en,tmz.com,tmz.com,2024-05-07,Khloe Kardashian Was Torn About Picking Up Her Baby Boy When He Was Born,https://www.tmz.com/2024/05/07/khloe-kardashian-torn-picking-up-baby-boy-son-tatum-when-born/
f1e592d580fbec6509872601ce432c850036747f3a74103e2b054f7ebb2c9d77,2024-05-07 19:26:41.898751,en,tmz.com,tmz.com,2024-05-07,"Pamela Anderson Attends First Met Gala Ever, Returns to Wearing Make-Up",https://www.tmz.com/2024/05/07/pamela-anderson-attends-first-met-gala-makeup/
2e08b66463ead8a88963e72253217e0786df8eb423627ddcc0dba8044999bdff,2024-05-07 19:26:02.684340,en,tmz.com,tmz.com,2024-05-07,Kim Kardashian Stuns Everyone With Her Itty-Bitty Waist At Met Gala,https://www.tmz.com/2024/05/07/kim-kardashian-tiny-waist-met-gala/
1eab5f0e423b869759a1230506f3cc6bac5d6d6fe0518a88c927ccc74336df6f,2024-05-08 06:27:14.410275,en,tmz.com,tmz.com,2024-05-07,Netflix Edited Out Kim Kardashian Getting Booed at Tom Brady Roast,https://www.tmz.com/2024/05/07/netflix-edited-out-kim-kardashian-getting-booed-tom-brady-roast/
135387f73af57e1e49d74f1003e549e9f903d0c3a79bac9c9af513c705354ea4,2024-05-07 21:27:06.956441,en,tmz.com,tmz.com,2024-05-07,"Celebrities Bust a Move at Met Gala After-Parties, Lots of Fashionable Stars",https://www.tmz.com/2024/05/07/met-gala-after-parties-celebrities-stars-dance-fashion-outfits/
addbed95d69f18d567af44483038be890367ddd5bac865a3e26b29e8ab1c2948,2024-05-08 12:10:15.321914,es,tmz.com,tmz.com,2024-05-07,Los famosos se van de fiesta después de la Met Gala,https://www.tmz.com/2024/05/07/los-famosos-se-van-de-fiesta-despues-de-la-met-gala/
2d9abd32e5d0beb51812c9c923705a3f940ef58c248b714e1113998bd5c3298f,2024-05-06 16:28:58.476475,en,tmz.com,tmz.com,2024-05-06,Tom Brady Scorches Chiefs With Taylor Swift Jokes During Netflix Roast,https://www.tmz.com/2024/05/06/tom-brady-scorches-chiefs-with-taylor-swift-jokes-during-netflix-roast/
de078f99730712852dc2e60084055abcb36323e2b63fb554236a09ed9eadc786,2024-05-06 14:18:38.050936,en,tmz.com,tmz.com,2024-05-06,Kim Kardashian Mercilessly Booed & Skewered at Tom Brady's Roast,https://www.tmz.com/2024/05/06/kim-kardashian-booed-tom-brady-roast-jokes-skewered-netflix/
9b2f17e78cbcedad88e77c81961b83ad18b6f40892f1c041bfa6615338f424cd,2024-05-07 02:18:10.153891,en,tmz.com,tmz.com,2024-05-06,"Kris Jenner Arrives to the Met Gala Looking Like a Bride, Kim K Stuns",https://www.tmz.com/2024/05/06/kris-jenner-met-gala-look-like-bride-kim-kardshian-stuns-fashion/
e22ed225a2ed12d92bad8d7dd0f4425311dacde74cf356af807382b2b2027a4a,2024-05-05 23:23:19.968166,en,tmz.com,tmz.com,2024-05-05,Model Claims Met Gala Fired Him Because He Upstaged Kylie Jenner,https://www.tmz.com/2024/05/05/kylie-jenner-italian-model-claim-met-gala-fired-him-upstage-background-photos/
c4c2af81ebe44face0b219de1e283b274f0f0d07769fcb9911bac59d8d434e53,2024-05-06 02:21:22.035323,en,tmz.com,tmz.com,2024-05-05,Kourtney Kardashian Details Postpartum Struggles at Work,https://www.tmz.com/2024/05/05/kourtney-kardashian-emotional-post-not-ready-kardashians-shoot-while-postpartum/
67e5a8e5a2d19df13758860aac45d04d91f104814ea06ce6cd8365bda56ee8b1,2024-05-06 04:21:34.464703,en,tmz.com,tmz.com,2024-05-05,Tom Brady Shuts Down Jeff Ross Over Robert Kraft Massage Joke,https://www.tmz.com/2024/05/05/tom-brady-shuts-down-jeff-ross-over-robert-kraft-massage-joke/
5fba31bc19a0db9451210414047ab0ea76f7e0a532dd90c4d489fff3026264a9,2024-05-03 21:20:50.273982,en,tmz.com,tmz.com,2024-05-03,Kathy Bates Says She's Ready to Star in Kim Kardashian's SKIMS Ad,https://www.tmz.com/2024/05/03/kathy-bates-she-ready-star-kim-kardashian-skims-ad-american-horror-story/
c65bc55701c3d8bb03559f3e018d69e49a9383b04f74422e330b939e9ca3d4ce,2024-05-03 18:29:34.789908,en,tmz.com,tmz.com,2024-05-03,Khloe Kardashian Hints She Might Be Open to Dating Women,https://www.tmz.com/2024/05/03/khloe-kardashian-hints-open-dating-women-lesbian/
2c973e50ad17740f4e1be11f6934c01f18b6ac6eae5346a81a66729fab580adc,2024-05-02 23:26:37.578353,en,tmz.com,tmz.com,2024-05-01,"Kim Kardashian & Odell Beckham Jr. Split, Better Off as Friends",https://www.tmz.com/2024/05/01/kim-kardashian-odell-beckham-jr-split-better-off-as-friends/
2e1385977df32392ffba4c149a152f98a1cc9d108e96a9ffb6381ea91da544f0,2024-05-01 23:23:50.999145,en,tmz.com,tmz.com,2024-05-01,Caitlyn Jenner Says 'Deport' Pro-Palestine LGBT Protesters to Iran or Gaza,https://www.tmz.com/2024/05/01/caitlyn-jenner-deport-pro-palestine-lgbtq-protesters-iran-gaza/
33b0d49ffe9f9380e127f74b612a197eb8850ee19ec4d31b878010f070afb76c,2024-04-29 23:28:48.163537,en,tmz.com,tmz.com,2024-04-29,"Johnny Manziel And Josie Canseco Go Instagram Official, Embrace At Stagecoach",https://www.tmz.com/2024/04/29/johnny-manziel-josie-canseco-instagram-official-embrace-stagecoach/
394beccfc0642226106f341579d29a2a5ec46fbc97a54a4402e112a0ea5ec6b7,2024-04-28 23:22:43.902492,es,tmz.com,tmz.com,2024-04-28,Caitlyn Jenner se enfrenta a manifestantes propalestinos,https://www.tmz.com/2024/04/28/caitlyn-jenner-se-enfrenta-a-los-manifestantes-propalestinos-en-la-cena-de-corresponsales/
667c6a92c92aa2c1d91c80df1a650a5ef24fee523fc214a7b6123a170affa3c3,2024-04-28 14:23:51.065197,en,tmz.com,tmz.com,2024-04-28,Caitlyn Jenner Confronts Pro-Palestinian Protesters at Correspondents' Dinner,https://www.tmz.com/2024/04/28/caitlyn-jenner-white-house-correspondents-dinner-palestianian-protests/
d45732d8e50a3bc01103474bd804df001f1e9510e7fade73f1940c3b1647f3a8,2024-04-28 09:26:14.807195,en,tmz.com,tmz.com,2024-04-28,"TMZ TV Hot Takes: Kim Kardashian, Karrueche Tran, Le'Veon Bell",https://www.tmz.com/2024/04/28/tmz-tv-hot-takes-kim-kardashian-karrueche-tran-leveon-bell/
527b06a21b06d12297cecbc7d5e34cc28ac0aa78ba6d77c15044b462fc8c8026,2024-04-28 23:17:11.654255,es,tmz.com,tmz.com,2024-04-27,Khloe Kardashian dice que su hija True la atormenta con su fobia a las ballenas para divertirse,https://www.tmz.com/2024/04/27/khloe-kardashian-jura-que-su-hija-true-la-atormenta-con-ballenas-para-divertirse/
e18689a9f7033c5d9692d29a068fb6ce659ccb395a71ddb15862ad069c37f6f1,2024-04-27 09:30:27.315970,en,tmz.com,tmz.com,2024-04-27,April 2024 Hot Shots ... Celebs Ripped And Ready For Summer!,https://www.tmz.com/2024/04/27/april-2024-celebrity-hot-shots/
01ec4a94c15280c9595ad8079ebf978db137238f1b0477daaf60a16a678c6708,2024-04-27 23:23:26.610544,en,tmz.com,tmz.com,2024-04-27,Khloe Kardashian Swears Daughter True Torments Her with Whales For Fun,https://www.tmz.com/2024/04/27/khloe-kardashian-whale-kids-torment-pictures-fun-phobia/
d75921cdf49c302a58300bd3a575a7430d11af3716405215e70f321b3cfa710f,2024-04-26 22:45:48.391476,es,tmz.com,tmz.com,2024-04-26,Kim Kardashian vuelve a la Casa Blanca por la reforma de la justicia penal,https://www.tmz.com/2024/04/26/kim-kardashian-vuelve-a-la-casa-blanca-por-la-reforma-al-sistema-de-justicia-penal/
21ce39b60c24529c8a36d0c7b3bb1b9c25ee210660d2f361597110ea65d7c418,2024-04-25 22:39:50.497595,en,tmz.com,tmz.com,2024-04-25,Kim Kardashian Returns to White House for Criminal Justice Reform,https://www.tmz.com/2024/04/25/kim-kardashian-return-white-house-criminal-justice-reform-kamala-harris/
8e743c2dd6a7fbba9a0848516203173de41f1df1815b75efe994d6dbc3e44ec1,2024-04-25 03:35:46.405966,es,tmz.com,tmz.com,2024-04-24,Paris Hilton adquiere los derechos de un libro sobre la cultura sensacionalista de los años 2000 para un nuevo documental,https://www.tmz.com/2024/04/24/paris-hilton-adquiere-los-derechos-de-un-libro-sobre-la-cultura-sensacionalista-de-los-anos-2000-para-un-nuevo-documental/
f7c39402f85fe9ed6ffc24070e42b296d5115559fd8704c54dc71e14be03c878,2024-04-25 01:15:36.944746,en,tmz.com,tmz.com,2024-04-24,Paris Hilton Acquires Rights to Book About 2000s Tabloid Culture For New Doc,https://www.tmz.com/2024/04/24/paris-hilton-new-docuseries-tabloid-2000s-culture-toxic-book-acquire-rights/
3e9edf50d4769dd272576f5c1a87f58843d02c8ad1086a41e531f57c91a71c1a,2024-04-25 03:35:22.154607,en,tmz.com,tmz.com,2024-04-24,Kim Kardashian Posts Photo with Taylor Swift's Frenemy Karlie Kloss,https://www.tmz.com/2024/04/24/kim-kardashian-posts-picture-karlie-kloss-taylor-swift-album/
691adaf2fc33fdd589254d7d0332f55173fa1e884252d014d5c6b4efd11adf27,2024-04-24 10:45:07.519897,en,tmz.com,tmz.com,2024-04-23,Kim Kardashian Says A Lot of Weird Rumors About Her Are True,https://www.tmz.com/2024/04/23/kim-kardashian-address-online-rumors-jimmy-kimmel/
b19e4a59e9e8517aea1a6105d4ee654d7100d857313302713cf767e248db51e6,2024-04-24 10:44:57.539045,en,tmz.com,tmz.com,2024-04-23,"Kanye Plans to Launch 'Yeezy Porn,' Consulting with Stormy Daniels' Ex",https://www.tmz.com/2024/04/23/kanye-west-launch-yeezy-porn-partner-stormy-daniels-ex-husband/
02dd74cedc2beb6a177b6821df42ee247a186c80f930454af4b3a37b57455b8b,2024-04-23 14:36:15.896429,es,tmz.com,tmz.com,2024-04-22,Kim Kardashian pierde más de 100.000 seguidores en IG y los Swifties inundan su sección de comentarios,https://www.tmz.com/2024/04/22/kim-kardashian-pierde-mas-de-100-000-seguidores-en-ig-y-los-swifties-inundan-la-seccion-de-comentarios/
cad71f961f2e48485082bf9375fdf673f9e8f55b10f509eeae4775c89a38bd60,2024-04-23 14:36:20.932885,en,tmz.com,tmz.com,2024-04-22,"Kim Kardashian Loses 100K+ IG Followers, Swifties Flood Comment Section",https://www.tmz.com/2024/04/22/kim-kardashian-loses-100k-ig-followers-swifties-flood-comment-section/
d29fd09e02d5f3a31c0524d816556a5e332d3942494bae1a9fe6d315583b90e7,2024-04-23 04:07:22.733002,en,tmz.com,tmz.com,2024-04-21,Kim Kardashian to Executive Produce 'Calabasas' TV Show for Netflix,https://www.tmz.com/2024/04/21/kim-kardashian-netflix-show-calabasas-emma-roberts/
ddd31ab87e1cb7fee081d7f8412700514b2e4709c164bc566abe12b3d019519c,2024-04-22 23:53:37.265933,es,tmz.com,tmz.com,2024-04-21,"Kim Kardashian será la productora ejecutiva de la serie ""Calabasas"" para Netflix",https://www.tmz.com/2024/04/21/kim-kardashian-sera-la-productora-ejecutiva-de-la-serie-calabasas-para-netflix/
39e64a5e7efe0ae4adc7453aa98e5a237089d552585bcac4650a1c9983dafc7e,2024-04-22 23:36:01.219356,es,tmz.com,tmz.com,2024-04-20,"Taylor Swift lanza en YouTube un video recopilatorio con Travis Kelce para promocionar ""Fortnight""",https://www.tmz.com/2024/04/20/taylor-swift-lanza-en-youtube-un-video-recopilatorio-fortnight-con-travis-kelce/
6882381bc05c2902169209e3d5ac12a4c9cae6a106a8cc5996a8a5452843a838,2024-04-22 04:34:07.589867,en,tmz.com,tmz.com,2024-04-20,Taylor Swift Releases 'Fortnight' YouTube Compilation Video With Travis Kelce,https://www.tmz.com/2024/04/20/taylor-swift-fortnight-music-video-travis-kelce-tortured-poets-department/
d12e4af834169fe16ae018a9cdca40ef2a53eccc74a964b2c170b69c5d7886e0,2024-04-22 04:34:12.399673,en,tmz.com,tmz.com,2024-04-19,Taylor Swift Blasted For Saying She Wants to Live in 1830s in New Song,https://www.tmz.com/2024/04/19/taylor-swift-backlash-lyrics-new-song-live-1830s-tortured-poets-album/
9299e47158407a1d3ba17650232b2c026141f97403a859cb069c3bb635aad423,2024-04-21 03:02:31.622112,en,tmz.com,tmz.com,2024-04-19,"Dave Portnoy Freaks Out Over Taylor Swift's 'thanK you aIMee,' Calls Kim K A Rat",https://www.tmz.com/2024/04/19/barstool-sports-dave-portnoy-freaks-out-over-taylor-swift-thank-you-aimee-kim-kardashian-rat/
9da530c2f1b0f550d49ec24a406f2b548f201a4ad07f25a89fde5a97ede47a3b,2024-04-21 03:02:31.113205,en,tmz.com,tmz.com,2024-04-19,Taylor Swift Seems to Label Kim Kardashian a Bully In New Song,https://www.tmz.com/2024/04/19/taylor-swift-slam-kim-kardashian-bully-new-song-tortured-poets-department/
db8303b6bb9cc57b0b8c00b2b6adf9f24cdd3ef8eccc4ba388f721fcc81c1367,2024-04-20 04:00:36.259885,en,tmz.com,tmz.com,2024-04-18,"Blake Griffin Has 'Big Future' In Comedy After NBA Retirement, Brad Williams Says",https://www.tmz.com/2024/04/18/blake-griffin-has-big-future-in-comedy-after-nba-retirement-brad-williams-says/
4cecb9654afcba21c110b4d201c688364863c958c25ef0ce6bafc0f2893c02b2,2024-04-20 04:00:35.518460,en,tmz.com,tmz.com,2024-04-18,Kim Kardashian Kisses Emma Roberts During 'American Horror Story',https://www.tmz.com/2024/04/18/kim-kardashian-emma-roberts-kiss-american-horror-story-delicate/
bc768c1d50b234671d919807104b39a889aa4764c42d6d0068a51473f8ae7b6d,2024-04-20 04:00:34.228149,es,tmz.com,tmz.com,2024-04-18,"Kim Kardashian besa a Emma Roberts durante ""American Horror Story""",https://www.tmz.com/2024/04/18/kim-kardashian-besa-a-emma-roberts-durante-american-horror-story/
fe0dc55faecf05286530a2dbfd4fdad9199ca7723e8cc34dc578cd9c4de46ea0,2024-04-20 04:00:35.222880,es,tmz.com,tmz.com,2024-04-17,Kim Kardashian posa con un minivestido dorado en unas fotos tomadas por North West,https://www.tmz.com/2024/04/17/kim-kardashian-posa-con-un-minivestido-dorado-en-unas-fotos-tomadas-por-north-west/
04c04c183c3d1a6805563450ab0d5c922ca24970af5a2d732388f12c4bfe56f8,2024-04-19 03:19:18.099761,en,tmz.com,tmz.com,2024-04-16,Kim Kardashian Poses in Gold Minidress in Pics Taken by North West,https://www.tmz.com/2024/04/16/kim-kardashian-poses-in-gold-minidress-in-pics-taken-by-north-west/
fa1e9cdc57af0e31ea68a72ac57347217430d1cb13d55ef36c9484d4576ea150,2024-04-19 03:19:15.636008,es,tmz.com,tmz.com,2024-04-16,"Justin Bieber se acurruca con su esposa Hailey en Coachella, Kim K comenta",https://www.tmz.com/2024/04/16/justin-bieber-se-acurruca-con-su-esposa-hailey-en-coachella-kim-k-comenta/
5ff30dd822a56b9463abb5478b763160c79037781bd91760b1cfcaa0d115d40e,2024-04-18 03:10:42.864695,en,tmz.com,tmz.com,2024-04-16,"Justin Bieber Cuddles Up To Wife Hailey At Coachella, Kim K Comments",https://www.tmz.com/2024/04/16/justin-bieber-hailey-cuddle-coachella-kim-kardashian-comment/
94c3727b6330a94a27667d3b13c9c7d55d245fce02cc8271f11d3f1a0aee0aeb,2024-04-18 03:10:43.488672,en,tmz.com,tmz.com,2024-04-15,"Kendall Jenner's 818 Tequila Slammed for Ruining AC/DC Mural, Sources Say BS",https://www.tmz.com/2024/04/15/kendall-jenner-818-tequila-accused-ruining-acdc-mural-coachella/
1da0ad976ee8f2f1fd0981e34579af44c7904f143f3336ac69e7e2d0007f1612,2024-04-17 03:19:31.501324,en,tmz.com,tmz.com,2024-04-15,Kim Kardashian Sizzles in New SKIMS Swimwear Campaign,https://www.tmz.com/2024/04/15/kim-kardashian-new-skims-swimwear-campaign-bathing-suit-bikini/
